ID,Cer d16:1/16:0,Cer d16:1/18:0,Cer d16:1/20:0,Cer d16:1/22:0,Cer d16:1/23:0,Cer d16:1/24:0,Cer d16:1/24:1,Cer d16:1/25:1,Cer d16:1/26:0,Cer d16:1/26:1,Cer d18:0/16:0,Cer d18:0/18:0,Cer d18:0/20:0,Cer d18:0/22:0,Cer d18:0/22:1,Cer d18:0/23:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:0/25:0,Cer d18:0/26:0,Cer d18:1/14:0,Cer d18:1/16:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/23:0,Cer d18:1/23:1,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:1/25:0,Cer d18:1/25:1,Cer d18:1/26:0,Cer d18:1/26:1,Cer d18:2/14:0,Cer d18:2/16:0,Cer d18:2/18:0,Cer d18:2/20:0,Cer d18:2/22:0,Cer d18:2/23:0,Cer d18:2/24:0,Cer d18:2/24:1,Cer d18:2/25:0,Cer d18:2/25:1,Cer d18:2/26:0,Cer d18:2/26:1,Hex2Cer d16:1/16:0,Hex2Cer d18:1/14:0,Hex2Cer d18:1/16:0,Hex2Cer d18:1/18:0,Hex2Cer d18:1/20:0,Hex2Cer d18:1/22:0,Hex2Cer d18:1/23:0,Hex2Cer d18:1/24:0,Hex2Cer d18:1/24:1,Hex2Cer d18:2/16:0,Hex2Cer d18:2/24:1,GM3 d16:1/14:0,GM3 d16:1/16:0,GM3 d16:1/18:0,GM3 d16:1/20:0,GM3 d16:1/22:0,GM3 d16:1/24:0,GM3 d18:1/14:0,GM3 d18:1/16:0,GM3 d18:1/18:0,GM3 d18:1/20:0,GM3 d18:1/22:0,GM3 d18:1/24:0,GM3 d18:1/24:1,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/24:0,Hex1Cer d16:1/16:0,Hex1Cer d16:1/20:0,Hex1Cer d16:1/22:0,Hex1Cer d16:1/23:0,Hex1Cer d16:1/24:0,Hex1Cer d16:1/24:1,Hex1Cer d18:0/16:0,Hex1Cer d18:0/16:1,Hex1Cer d18:0/22:0,Hex1Cer d18:0/23:0,Hex1Cer d18:0/24:0,Hex1Cer d18:0/24:1,Hex1Cer d18:1/14:0,Hex1Cer d18:1/16:0,Hex1Cer d18:1/18:0,Hex1Cer d18:1/20:0,Hex1Cer d18:1/22:0,Hex1Cer d18:1/23:0,Hex1Cer d18:1/23:1,Hex1Cer d18:1/24:0,Hex1Cer d18:1/24:1,Hex1Cer d18:1/25:0,Hex1Cer d18:1/25:1,Hex1Cer d18:1/26:0,Hex1Cer d18:1/26:1,Hex1Cer d18:2/16:0,Hex1Cer d18:2/20:0,Hex1Cer d18:2/22:0,Hex1Cer d18:2/23:0,Hex1Cer d18:2/24:0,Hex1Cer d18:2/24:1,Hex1Cer d18:2/25:0,SM d16:1/16:0,SM d16:1/18:0,SM d16:1/20:0,SM d16:1/22:0,SM d16:1/23:0,SM d16:1/24:0,SM d16:1/24:1,SM d18:0/16:0,SM d18:1/12:0,SM d18:1/14:0,SM d18:1/16:0,SM d18:1/18:0,SM d18:1/20:0,SM d18:1/22:0,SM d18:1/22:1,SM d18:1/23:0,SM d18:1/23:1,SM d18:1/24:0,SM d18:1/24:1,SM d18:2/14:0,SM d18:2/16:0,SM d18:2/18:0,SM d18:2/20:0,SM d18:2/22:0,SM d18:2/23:0,SM d18:2/24:0,SM d18:2/24:1,Sph d18:0,Sph d18:1
S1830,0.00058508,0.00164235,0.002605595,0.012143291,0.005996617,0.020812881,0.006683801,0.000125019,0.000259541,0.000121491,0.000865923,0.001584267,0.005962695,0.009588229,0.005951792,0.004259698,0.015343909,0.004906056,0.000392259,0.00011161,0.000551839,0.037888306,0.019823781,0.036255425,0.186724145,0.142007192,0.000555399,0.65268151,0.158203236,0.018082026,0.002458617,0.004451193,0.001419381,0.000310561,0.003137882,0.003123529,0.002460206,0.022044539,0.017420808,0.085335532,0.027531817,0.002575226,0.000367057,0.000613071,0.000318813,0.006341735,0.003095363,0.303491268,0.003079433,0.002704828,0.013596117,0.002834587,0.026547983,0.029868011,0.017827602,0.005840506,0.000393643,0.00244337,0.041149296,0.000366811,0.001873582,0.008802414,0.00244337,0.041149296,0.01647252,0.001873582,0.008802414,0.008992672,0.002351117,0.004457529,0.003448061,0.002351117,0.002503622,0.002885537,0.01145152,0.003505649,0.009994157,0.004309945,0.002446758,0.00445466,0.004908411,0.002791084,0.01010737,0.005964035,0.001042517,0.177587076,0.018314371,0.036376001,0.289211817,0.121888827,0.000951313,0.502202368,0.318686512,0.008643612,0.001445145,0.002358213,0.002982572,0.00542212,0.004625154,0.026123594,0.011216554,0.06854909,0.028983683,0.001649032,0.947131212,0.589332115,0.294751817,0.643902354,0.148352086,0.637701193,0.666278621,0.471589608,0.024888555,0.564463976,31.83019955,2.501181725,2.100483773,5.9836504,0.176061267,2.780119603,0.025912862,4.521608972,9.461054344,0.105640097,3.690681508,1.455035061,0.382639113,2.55349267,0.74474984,2.278514329,2.619205408,0.052447227,0.177265321
S1831,0.001088115,0.001168185,0.002785451,0.014629908,0.008845104,0.025937247,0.010767242,0.000312678,0.000445242,0.000165778,0.000233531,0.001177119,0.004745929,0.006634717,0.005098947,0.004853807,0.013224621,0.005922154,0.000458407,0.000109944,0.000466312,0.040022605,0.014667578,0.018484712,0.125624267,0.121009933,0.00146974,0.665166541,0.141431708,0.024924611,0.005042885,0.004718528,0.002180786,0.000378119,0.00452134,0.002504791,0.002504377,0.026592896,0.027921167,0.084697386,0.027264235,0.004874311,0.00055282,0.001648759,0.000346742,0.008459803,0.003717664,0.245359018,0.00233167,0.001946239,0.010208868,0.00244623,0.016941732,0.025532996,0.020562465,0.005822563,0.001023417,0.002802459,0.028915006,0.000105707,0.002775579,0.004321814,0.002802459,0.028915006,0.009098682,0.002775579,0.004321814,0.011075442,0.004121552,0.003140449,0.000698864,0.004121552,0.00200513,0.001597434,0.009146783,0.003915601,0.01078218,0.004667686,0.002345185,0.007472887,0.003959872,0.001859211,0.005727268,0.004321322,0.002137427,0.083792624,0.01457972,0.017780095,0.225338655,0.108646559,0.000824043,0.424489921,0.246221037,0.008500668,0.001440883,0.002215683,0.002334004,0.004940128,0.004501051,0.031961673,0.017057053,0.049746979,0.02362078,0.001268587,1.720396778,0.646403437,0.353262743,1.021772061,0.377228699,0.55974298,1.163786715,0.404423053,0.049934249,0.90257749,29.83714392,2.083276049,1.1847579,2.705057659,0.196967715,2.279971185,0.120981101,3.422099827,7.985683842,0.205267764,5.56065062,1.281300495,0.366835115,2.49660219,0.896158194,2.010575151,4.363386907,0.034857892,0.113632684
S1832,0.00099053,0.001274795,0.002449891,0.007767307,0.003693919,0.022422885,0.003280927,0.000154225,0.000372754,0.000184507,0.000880666,0.000631342,0.001535852,0.00456295,0.001976823,0.001835923,0.010091862,0.001880037,0.000402944,7.75E-05,0.000605416,0.032546304,0.011166432,0.012464168,0.131131075,0.080248875,0.000635152,0.600922884,0.113688695,0.018544693,0.00209325,0.00353241,0.001536008,0.000392404,0.005287378,0.001955062,0.002131215,0.023047807,0.015347598,0.080297075,0.020270779,0.004101107,0.000641271,0.001000214,0.000465323,0.007136456,0.004155428,0.216173695,0.002612284,0.001936351,0.013632485,0.001929429,0.010667299,0.017336014,0.028744339,0.006255969,0.000484777,0.003236049,0.032009996,0.000662171,0.002378478,0.00587903,0.003236049,0.032009996,0.01049885,0.002378478,0.00587903,0.013628702,0.004211156,0.003921497,0.003153302,0.004211156,0.002541544,0.000842985,0.006704466,0.003217455,0.011164113,0.001462225,0.001944908,0.008118418,0.004611924,0.002573529,0.005187464,0.002175648,0.000778012,0.094723883,0.007765504,0.022240152,0.289031099,0.070202074,0.000883344,0.446396716,0.146065151,0.00536981,0.001844889,0.002239861,0.00148702,0.005561504,0.004230682,0.028643681,0.009158293,0.034624805,0.01861273,0.001468923,0.998909148,0.754674939,0.34241772,1.096086818,0.33623707,0.62812788,0.638480058,0.549632984,0.044377031,0.615224275,28.92568489,3.401270269,1.347485846,4.317484125,0.163978801,1.460799438,0.094581555,5.218141428,8.016633219,0.099566594,4.326344508,2.185373827,0.590579589,2.619907221,0.956484442,1.949046089,2.841650864,0.014583558,0.047995369
S1833,0.000767843,0.002419837,0.003573274,0.007086968,0.004169467,0.01373255,0.004931228,6.77E-05,0.00026648,0.000160889,0.000457524,0.000791042,0.002643558,0.004547208,0.003062117,0.002357472,0.008910492,0.002756973,0.000336682,0.000170103,0.000517746,0.033270221,0.014431895,0.018469101,0.133124326,0.081298587,0.000907829,0.321676492,0.107026247,0.015103965,0.002057368,0.004232098,0.001618096,0.000386546,0.003845779,0.003154651,0.003846907,0.01410563,0.010549122,0.052360014,0.014706811,0.002117743,0.000429354,0.000821891,0.000328515,0.004683314,0.002250991,0.153878157,0.002804534,0.002275391,0.01031983,0.001933499,0.016155403,0.019343511,0.015661264,0.004070616,0.000491792,0.002249848,0.022382586,0.000817771,0.001712965,0.003258387,0.002249848,0.022382586,0.008167722,0.001712965,0.003258387,0.004222562,0.002992033,0.002628447,0.001740008,0.002992033,0.002003274,0.001469901,0.005022166,0.002364447,0.005219173,0.003295229,0.001149462,0.00433234,0.00189214,0.00095556,0.004742414,0.00290959,0.000652614,0.081452008,0.009731376,0.014341996,0.112578355,0.075340633,0.000577878,0.205630705,0.147606436,0.004005866,0.001539211,0.001547568,0.001026146,0.004094578,0.0038011,0.016204082,0.006574922,0.032874752,0.011640999,0.00073289,0.966303048,0.767370973,0.459039547,0.955933092,0.176568335,0.468301616,0.717772412,0.542983681,0.047123513,0.561826822,29.06827986,3.521954972,1.931355747,4.653480062,0.186264671,1.412372199,0.030940026,3.143944577,7.986769862,0.134275944,3.773730598,1.992356467,0.619215033,2.773528312,0.674529802,2.661192064,2.477681357,0.030399766,0.065888229
S1834,0.001566469,0.002972592,0.004628674,0.013914404,0.005382165,0.029200037,0.010941059,0.000217847,0.000326269,0.000290408,0.000797329,0.001209018,0.005870084,0.006000581,0.00491312,0.002740265,0.010430645,0.006669187,0.000319056,0.000119288,0.000477024,0.048228898,0.020778046,0.022102594,0.159414365,0.112164963,0.000976562,0.515408915,0.205329511,0.016435328,0.002936787,0.004386621,0.002138895,0.000547305,0.005246555,0.003786809,0.003442081,0.0206295,0.019231046,0.090614553,0.03245404,0.00308045,0.000660294,0.000946666,0.000405245,0.007570958,0.002874465,0.196649171,0.003941936,0.002339882,0.008229696,0.000765936,0.009590088,0.017305347,0.018614634,0.003353352,0.000437295,0.002012042,0.024159191,0.000678414,0.002207388,0.004482191,0.002012042,0.024159191,0.009509998,0.002207388,0.004482191,0.004588387,0.002154074,0.002314973,0.002080415,0.002154074,0.002683843,0.00244233,0.011050504,0.003196862,0.009456255,0.003144047,0.00266203,0.004746757,0.003523959,0.001688081,0.006693019,0.004180329,0.000780397,0.116522143,0.008518698,0.017910079,0.169245792,0.069263508,0.00099588,0.405786687,0.252076556,0.004590072,0.002182376,0.001326553,0.001497149,0.005919826,0.004452141,0.025277505,0.009808965,0.053992556,0.019505028,0.001173254,1.290747551,1.529817502,0.470492249,1.284683486,0.211387147,0.79541693,1.089977349,0.620746225,0.036631823,0.686059352,30.71607462,3.245516954,1.746178041,3.934104133,0.245794453,1.861659961,0.069422648,3.727733683,9.094289858,0.137372476,5.746818577,1.736280117,0.531855418,2.151621999,0.652924273,1.983056108,3.4119307,0.007773923,0.018543744
S1835,0.000596474,0.001378837,0.002757863,0.008665666,0.004074152,0.020949877,0.004626511,0.000239556,0.000393703,0.000140815,0.00047345,0.001299358,0.002085635,0.007362184,0.002078232,0.004056256,0.013344049,0.004866307,0.00051508,0.000144492,0.000305264,0.031952935,0.015279335,0.017037353,0.131779919,0.097185687,0.000873969,0.342484449,0.124551028,0.022633987,0.003347744,0.004564915,0.001408823,0.000382079,0.002782842,0.002527384,0.002542066,0.023231794,0.018086868,0.066022841,0.025165911,0.003695166,0.0004369,0.001092816,0.000255181,0.004761071,0.00314619,0.177956183,0.003806355,0.003806744,0.005558115,0.002613205,0.016362893,0.02351834,0.013017837,0.004126055,0.000506793,0.001499831,0.024366447,0.000473691,0.001469606,0.003613687,0.001499831,0.024366447,0.010373542,0.001469606,0.003613687,0.005121261,0.005471384,0.002450079,0.002963694,0.005471384,0.001427666,0.002161968,0.00766762,0.003457672,0.00856213,0.003491043,0.001450599,0.005901543,0.002642638,0.002008749,0.004887653,0.002582562,0.000879249,0.092339295,0.013393882,0.029545874,0.179875182,0.084464666,0.000827823,0.271276446,0.173605574,0.006108763,0.001924181,0.001576488,0.001330475,0.003274669,0.004129456,0.017128278,0.010363395,0.042627005,0.017189415,0.002089053,1.012394079,0.609081301,0.385234224,0.780341203,0.205706351,0.554616978,0.710480613,0.568245709,0.033153321,0.56844817,30.65207765,3.025140756,1.255753621,3.582407413,0.20732102,1.351708619,0.097988129,2.450520398,6.334721317,0.105873364,3.420608547,1.740845916,0.411330629,2.7064428,0.55158059,2.284112019,2.866954272,0.022862296,0.072930166
S1836,0.001175052,0.001620411,0.00362957,0.00770829,0.006296357,0.018240402,0.003987615,2.46E-05,0.000321551,5.65E-05,0.000518812,0.0006202,0.001506937,0.003819299,0.001524002,0.00253686,0.008563181,0.002533638,0.00043716,0.000122319,0.000375217,0.038618823,0.014990077,0.01651861,0.129359557,0.096209409,0.000654614,0.478215517,0.091306853,0.024479474,0.002345912,0.00446384,0.001546825,0.00031663,0.005597033,0.003654268,0.003896859,0.017740029,0.012925254,0.083248596,0.016800517,0.003749836,0.000327673,0.000890872,0.000208926,0.012368628,0.004091647,0.313313772,0.004344152,0.003145252,0.007004447,0.002597167,0.015866852,0.022588113,0.024358253,0.006140164,0.000761888,0.002701958,0.036551724,0.000640396,0.003255868,0.005465765,0.002701958,0.036551724,0.011045436,0.003255868,0.005465765,0.008059233,0.003795503,0.004394079,0.003292754,0.003795503,0.004026446,0.004241655,0.02012525,0.006275541,0.024432378,0.009659017,0.003074215,0.003980605,0.007180693,0.003085211,0.013488362,0.006391388,0.001511257,0.20108109,0.025921358,0.058260559,0.424620901,0.165298888,0.002882884,0.542687833,0.413723923,0.011533518,0.003343445,0.002833326,0.002389163,0.00987579,0.006804747,0.040960623,0.025209938,0.129088915,0.04810153,0.001435201,1.678266005,1.061909048,0.698191688,1.804493968,0.238645796,0.772553007,0.68107312,0.624349131,0.039669841,0.650394501,32.50770319,3.705134399,1.77336519,5.8378034,0.252000504,2.228834674,0.098377696,4.389644147,9.325952244,0.143700321,5.957695684,1.953754928,0.57875892,3.478682636,0.676075586,4.145270717,6.01342532,0.030286023,0.087488516
S1837,0.000803894,0.001864059,0.003878319,0.012660163,0.007026828,0.024139133,0.0093839,0.000197664,0.000399651,1.00E-04,0.00044548,0.000830009,0.004111409,0.007439604,0.002780777,0.004144194,0.010820257,0.004767681,0.000434796,0.00014295,0.000408727,0.031806325,0.016930416,0.023526382,0.192889886,0.128598251,0.000724638,0.57644961,0.115101116,0.022467232,0.00299463,0.004809872,0.001863551,0.000339421,0.00284536,0.001950215,0.004846683,0.02491558,0.021088614,0.09934371,0.029440453,0.004271006,0.000452908,0.00102262,0.000512795,0.011300359,0.00522271,0.295705779,0.003338411,0.004144496,0.026464901,0.004549877,0.028405175,0.044789369,0.025421293,0.009954223,0.000829499,0.004286004,0.034539537,0.002748801,0.001909116,0.004992919,0.004286004,0.034539537,0.014019502,0.001909116,0.004992919,0.014762955,0.005649453,0.003573834,0.003018217,0.005649453,0.004263904,0.003461198,0.016425251,0.00530068,0.016986423,0.007054073,0.001265597,0.013075754,0.006428603,0.002043239,0.008034661,0.005503576,0.001611945,0.090697133,0.013767047,0.040115426,0.409378909,0.11255961,0.001719093,0.384358745,0.295190791,0.010454521,0.003492118,0.001899393,0.002260323,0.006129713,0.003418917,0.024871206,0.014995804,0.086454587,0.033768114,0.00269908,1.820976677,0.931601671,0.433156132,1.886004672,0.306436785,0.994875474,1.0674351,0.510315712,0.061647236,1.057716873,35.30925053,2.630557222,2.236040208,5.212547994,0.309288411,3.51146426,0.086298981,6.339807168,9.007753173,0.198986274,6.957222431,1.905146593,0.541584646,4.048474115,1.723716247,3.421646699,3.652679794,0.058883818,0.121044577
S1838,0.001221746,0.003232121,0.004998804,0.015327042,0.006634758,0.030656672,0.014112884,0.000197772,0.000552948,0.0002322,0.00072008,0.001902996,0.00973644,0.006533819,0.012393077,0.00346914,0.010001351,0.005780017,0.000457916,9.46E-05,0.000374059,0.039495303,0.02559616,0.041855008,0.174068742,0.118965746,0.001073045,0.571696138,0.340978669,0.019221307,0.005632735,0.005147549,0.001832093,0.000473117,0.00442492,0.00513483,0.006369463,0.033005335,0.025718344,0.102115219,0.053609456,0.00342651,0.000691898,0.001096573,0.000572299,0.006766146,0.002375743,0.350371712,0.004213197,0.001846323,0.010039781,0.003030756,0.016778549,0.027209668,0.01399341,0.005416495,0.000281938,0.001471941,0.022445396,0.000706923,0.002206825,0.002562818,0.001471941,0.022445396,0.010701601,0.002206825,0.002562818,0.005588254,0.004009087,0.003166546,0.003246481,0.004009087,0.002177779,0.002650504,0.013356209,0.003429023,0.010972854,0.006776392,0.001496508,0.001849893,0.004280683,0.00193062,0.004979776,0.006314016,0.001005206,0.088305691,0.012922139,0.029790562,0.385977922,0.103910789,0.001193398,0.364146484,0.407574612,0.006664319,0.002520168,0.0027265,0.002902734,0.006274344,0.003949022,0.028181371,0.016070743,0.063740695,0.030418418,0.001081368,1.309183309,1.216168046,0.520014374,1.201144744,0.347505533,0.423681493,1.081948114,0.559059472,0.021817743,0.364905161,25.36644259,3.167261431,1.487264248,6.102204789,0.220855401,1.655942804,0.099572177,3.853879435,12.19565258,0.123466648,4.411217166,1.699286737,0.441004356,2.094318545,1.046789142,2.118786208,4.446332892,0.013148027,0.036137329
S1839,0.001008784,0.002096063,0.005404968,0.013373909,0.005782328,0.030265574,0.005992435,0.000537121,0.000445575,0.000226238,0.000747433,0.000601585,0.003076771,0.006188079,0.001953695,0.002864228,0.009923035,0.003110512,0.000435348,0.000112296,0.000564748,0.036411368,0.026506339,0.031028646,0.231762497,0.146922215,0.001744226,0.654450941,0.159528423,0.027111513,0.005643475,0.006362977,0.002080817,0.000355563,0.003090432,0.002615035,0.002902883,0.028776996,0.017362698,0.069052023,0.020258998,0.002809655,0.000420452,0.001199742,0.000290066,0.008346803,0.007624629,0.301538145,0.005455329,0.005427464,0.019064096,0.004676311,0.028177319,0.038981286,0.021483367,0.00946949,0.000736608,0.002604656,0.027438891,0.001174041,0.002493225,0.004851197,0.002604656,0.027438891,0.011447094,0.002493225,0.004851197,0.008675494,0.006202698,0.003314743,0.00217934,0.006202698,0.006334465,0.002949477,0.012450793,0.004368248,0.0127364,0.004878941,0.003534802,0.004717415,0.006698891,0.003601598,0.006947066,0.007821871,0.002800187,0.230986782,0.01807802,0.036677592,0.28212843,0.134761615,0.002206717,0.495446503,0.449897743,0.00859168,0.002327246,0.003721027,0.002490503,0.005707902,0.006222157,0.028816994,0.010797401,0.075628379,0.020781615,0.001519597,1.425402861,1.126688262,0.770870441,0.951493914,0.49194329,0.725791029,1.111058936,0.47955788,0.053620398,0.831996657,26.73744695,3.884045393,1.753852708,6.313080347,0.254586414,3.714196795,0.104291592,5.448533228,10.82371398,0.156387938,4.669080416,2.080455209,0.643238158,2.768414207,0.876351324,2.697197424,3.743345584,0.144291434,0.581425711
S1840,0.000505585,0.000712744,0.001415168,0.008995631,0.004552123,0.019912455,0.004233053,0.000139566,0.000307276,4.15E-06,0.000899554,0.000560412,0.002614093,0.008530833,0.00239798,0.004381813,0.014019669,0.003682769,0.000486866,0.000102174,0.000421035,0.042328428,0.0146337,0.019794059,0.193098779,0.128175748,0.000879946,0.675223783,0.130707139,0.024092944,0.003879944,0.004957236,0.001394869,0.000236422,0.002943477,0.001680721,0.002585633,0.034657755,0.015991178,0.084666359,0.015550689,0.003173506,0.000692724,0.000767426,0.000256159,0.004678064,0.003805951,0.205070401,0.00287008,0.001551948,0.008778257,0.002794143,0.012527158,0.022174543,0.018959731,0.003901571,0.000717993,0.001756468,0.027051679,0.000232952,0.001219323,0.002277855,0.001756468,0.027051679,0.011294055,0.001219323,0.002277855,0.00597776,0.009396386,0.003438479,0.003565367,0.009396386,0.001760051,0.001726697,0.008272819,0.000392959,0.005190799,0.004210078,0.001542638,0.011097734,0.004208361,0.001926954,0.005662776,0.003407389,0.001010892,0.070535108,0.009482101,0.019733063,0.212690479,0.081874978,0.00113123,0.280396427,0.158276064,0.005749874,0.001380057,0.001528477,0.000752571,0.00476061,0.002930386,0.028402817,0.012758274,0.043434169,0.013393929,0.001120203,0.667451932,0.340646325,0.264384582,0.735633495,0.077814448,0.425895198,0.43460334,0.509926257,0.043266114,0.577633842,23.46643335,2.2283773,1.421112804,2.607217894,0.130929751,1.574468869,0.055655108,3.081285468,5.550826523,0.088619774,3.800047291,1.431351165,0.451429984,2.664785681,0.521809516,1.874804112,2.686180209,0.016795303,0.05440801
S1841,0.001506946,0.003358837,0.005957037,0.016328066,0.010443194,0.038734785,0.009823382,0.000321879,0.00040615,0.000100062,0.000933427,0.001160594,0.002836492,0.00820705,0.002468785,0.003514562,0.012874511,0.00453377,0.000392862,0.000124296,0.000350797,0.05152785,0.029602034,0.022324918,0.198016656,0.158144941,0.0013483,0.680143744,0.167616573,0.022400659,0.003885753,0.00487688,0.0018064,0.00035794,0.005665288,0.00501638,0.004613881,0.032755445,0.031144504,0.139677276,0.031479092,0.003937798,0.001063596,0.001158122,0.00050789,0.005267552,0.001697716,0.159367575,0.002793838,0.002087967,0.013172672,0.002227715,0.023185279,0.018219657,0.012411122,0.006458439,0.000371027,0.001921314,0.019688115,0.000876875,0.003368826,0.005708397,0.001921314,0.019688115,0.007222426,0.003368826,0.005708397,0.006452008,0.00467608,0.00307175,0.002498247,0.00467608,0.003204835,0.002883248,0.010992425,0.003911833,0.007438439,0.003514484,0.001777601,0.004597273,0.002430278,0.001451273,0.003912968,0.003127354,0.001201737,0.082709105,0.011989118,0.017211493,0.177314415,0.075124803,0.000997471,0.24297675,0.14771129,0.004789403,0.001044753,0.001778056,0.000803054,0.006164547,0.005343813,0.024081285,0.012954295,0.030767176,0.019797195,0.000995244,1.506318554,1.183722639,0.6759587,1.963389612,0.273778207,0.447917045,1.205514961,0.469983842,0.038148103,0.463110782,29.24949147,3.537798567,2.110137113,5.178943424,0.267287073,1.871945867,0.054318356,2.869435828,6.285796805,0.157769951,5.054518886,2.167408554,0.642158021,2.080059746,0.745196102,1.768096346,3.534465518,0.086379737,0.190657156
S1842,0.001376852,0.003708269,0.00653059,0.012845182,0.004749532,0.028187807,0.01034144,0.00033231,0.00038164,0.000294308,0.000858862,0.000703596,0.001723992,0.003160438,0.001354676,0.002108559,0.009303158,0.003816551,0.000318823,8.78E-05,0.000844192,0.052934252,0.024859201,0.025464731,0.172019991,0.096019843,0.001297195,0.472960883,0.161775233,0.016982991,0.004292126,0.004271003,0.00276975,0.000414894,0.003299361,0.003002441,0.003514657,0.017187841,0.01308302,0.06472571,0.023827812,0.002903498,0.000370771,0.000912619,0.000478964,0.006974206,0.004941057,0.241550422,0.003123993,0.003337095,0.011842639,0.002379341,0.020871659,0.029886229,0.015501078,0.005530147,0.000891683,0.002730658,0.035189497,0.001599097,0.004345795,0.003241598,0.002730658,0.035189497,0.017006998,0.004345795,0.003241598,0.005237441,0.010360572,0.002921914,0.003313792,0.010360572,0.002182009,0.00351081,0.011128949,0.003343588,0.00881499,0.004805173,0.003149312,0.007629746,0.003164451,0.001597027,0.005360857,0.004450026,0.001296555,0.156974888,0.012532218,0.027615655,0.251300802,0.065687698,0.001701459,0.325091967,0.189519659,0.005010914,0.001008216,0.001634925,0.001843646,0.004619676,0.005740413,0.020934783,0.007095172,0.025141545,0.021881085,0.000753642,1.451931544,1.163943178,0.710880353,1.202464672,0.352292023,0.685845425,1.223728919,0.626414638,0.052299168,0.607191989,32.09653908,3.033999858,2.368535746,8.720641626,0.378409116,1.490453108,0.102486709,4.64821644,9.585017567,0.151592348,4.813773906,2.330437888,0.602941803,3.624435001,0.734791982,1.972254811,3.80687759,0.090804456,0.305564353
S1843,0.001079015,0.00166902,0.004211779,0.008985181,0.004177924,0.022748755,0.00663815,0.000288341,0.000413758,0.000146282,0.000447138,0.000769517,0.002608021,0.005871914,0.002490835,0.00308515,0.008246565,0.004715819,0.00050199,0.000119244,0.000655583,0.037706528,0.020313332,0.0249234,0.139343383,0.099888304,0.001333985,0.361424176,0.169885111,0.025723738,0.003915734,0.005259482,0.001773227,0.000403411,0.004606378,0.001864432,0.001303762,0.018024936,0.013995242,0.083281735,0.017173715,0.003238704,0.000667633,0.001004922,0.000432468,0.004750618,0.004036769,0.208970542,0.002780661,0.001191397,0.007643831,0.002509394,0.012081465,0.023605195,0.013072608,0.003746776,0.00069197,0.002142952,0.034247167,0.001439965,0.001680685,0.001859749,0.002142952,0.034247167,0.00950152,0.001680685,0.001859749,0.005257965,0.004400387,0.002945011,0.001831457,0.004400387,0.002199064,0.003676664,0.009887485,0.00120368,0.008314008,0.004735087,0.001620643,0.004315815,0.002636718,0.002660375,0.005861855,0.004524576,0.000766421,0.118623452,0.01520494,0.021351063,0.175029141,0.081385197,0.001738337,0.279951353,0.218836461,0.005594964,0.002270703,0.001973781,0.000718667,0.004720218,0.003309093,0.013807526,0.008941817,0.03775278,0.020835845,0.001625194,1.207234059,0.94774131,0.732093886,0.747054169,0.268541123,0.857479954,1.146546028,0.561468148,0.042844714,0.705170307,31.0978571,3.518193813,1.613111364,2.507077788,0.077533836,1.682795905,0.071409621,3.132908241,9.030161937,0.13457752,4.208851951,1.274279562,0.60690358,1.984947026,0.669638253,1.957002972,3.249626471,0.026434177,0.086077946
S1844,0.00111865,0.001295353,0.003607978,0.016444729,0.005693404,0.034341269,0.006881433,0.000160366,0.000377705,8.68E-05,0.000794413,0.001378637,0.008020239,0.011363336,0.008644529,0.003648977,0.016384322,0.004978776,0.000372034,0.000175202,0.000297266,0.042654227,0.018475641,0.030032767,0.212871553,0.122308557,0.001149704,0.623413018,0.158679701,0.017375943,0.003543584,0.005339075,0.001339016,0.00053344,0.002353842,0.002920107,0.003801074,0.029911862,0.024412419,0.087356066,0.025922896,0.00288571,0.000460427,0.000822795,0.000242075,0.007024983,0.004765686,0.255674716,0.004087664,0.001447305,0.011607589,0.00234874,0.0199595,0.046267025,0.019119619,0.005544297,0.000998568,0.002607116,0.027950471,0.000555792,0.001962854,0.004000246,0.002607116,0.027950471,0.010520868,0.001962854,0.004000246,0.008294034,0.001125344,0.002514475,0.002681193,0.001125344,0.00321138,0.002572017,0.011473351,0.001317055,0.013294326,0.005983556,0.002082716,0.006604189,0.004497442,0.001452523,0.009873073,0.006915248,0.002189565,0.107493915,0.018653788,0.02563762,0.351333672,0.110635336,0.000847021,0.550304903,0.364416954,0.008824677,0.002086299,0.00242262,0.002145417,0.006394684,0.005162392,0.029190518,0.017826662,0.0782168,0.025608385,0.000440795,1.306299999,0.817447148,0.428034687,1.199421082,0.287364492,0.645747664,1.076343624,0.474099479,0.060673592,0.936272425,31.39559272,3.847022193,1.673342601,5.112898125,0.204294171,2.405278179,0.127250337,4.751955799,8.092061879,0.152164903,4.616032307,1.817958906,0.404820277,2.240899295,0.811957417,3.293534005,3.691869052,0.014033414,0.051520005
